time,SimpleDistrict_1_4_7_8_Power_W,SimpleDistrict_10_11_15_16_Power_W,SimpleDistrict_2_3_5_6_Power_W,SimpleDistrict_9_12_13_14_Power_W,T_amb,SimpleDistrict
27.02.2017 23:00,19080.67904,19080.67904,19080.67904,19080.67904,9.6,76322.71614
28.02.2017 00:00,17158.0166,17158.0166,17158.0166,17158.0166,9.1,68632.0664
28.02.2017 01:00,16045.3361,16045.3361,16045.3361,16045.3361,8.9,64181.3444
28.02.2017 02:00,15154.17839,15154.17839,15154.17839,15154.17839,8.8,60616.71355
28.02.2017 03:00,14434.94434,14434.94434,14434.94434,14434.94434,8.6,57739.77734
28.02.2017 04:00,13869.13476,13869.13476,13869.13476,13869.13476,8.5,55476.53906
28.02.2017 05:00,13627.01888,13627.01888,13627.01888,13627.01888,8.4,54508.07552
28.02.2017 06:00,14307.07992,14307.07992,14307.07992,14307.07992,8.5,57228.31966
28.02.2017 07:00,1205.101725,1205.101725,1205.101725,1205.101725,8.7,4820.406901
28.02.2017 08:00,0,0,0,0,8.9,0
28.02.2017 09:00,0,0,0,0,9.2,0
28.02.2017 10:00,0,0,0,0,9.5,0
28.02.2017 11:00,0,0,0,0,9.7,0
28.02.2017 12:00,0,0,0,0,11.3,0
28.02.2017 13:00,0,0,0,0,12.4,0
28.02.2017 14:00,0,0,0,0,12.9,0
28.02.2017 15:00,0,0,0,0,13,0
28.02.2017 16:00,0,0,0,0,12.6,0
28.02.2017 17:00,33039.14518,33039.14518,33039.14518,33039.14518,12,132156.5807
28.02.2017 18:00,29172.847,29172.847,29172.847,29172.847,11.5,116691.388
28.02.2017 19:00,25622.04785,25622.04785,25622.04785,25622.04785,10.9,102488.1914
28.02.2017 20:00,23210.24805,23210.24805,23210.24805,23210.24805,10.4,92840.99219
28.02.2017 21:00,21529.74382,21529.74382,21529.74382,21529.74382,9.8,86118.97526
28.02.2017 22:00,26161.13216,26161.13216,26161.13216,26161.13216,9.3,104644.5286
28.02.2017 23:00,18431.86263,18431.86263,18431.86263,18431.86263,8.7,73727.45053
01.03.2017 00:00,23943.17871,23943.17871,23943.17871,23943.17871,5.6,95772.71542
01.03.2017 01:00,23711.47852,23711.47852,23711.47852,23711.47852,5.6,94845.91504
01.03.2017 02:00,23491.37207,23491.37207,23491.37207,23491.37207,5.6,93965.48901
01.03.2017 03:00,23230.7321,23230.7321,23230.7321,23230.7321,5.5,92922.92887
01.03.2017 04:00,23028.05013,23028.05013,23028.05013,23028.05013,5.6,92112.20125
01.03.2017 05:00,22858.44499,22858.44499,22858.44499,22858.44499,5.7,91433.78036
01.03.2017 06:00,22794.85938,22794.85938,22794.85938,22794.85938,5.7,91179.43791
01.03.2017 07:00,1892.664388,1892.664388,1892.664388,1892.664388,5.8,7570.657552
01.03.2017 08:00,0,0,0,0,5.8,0
01.03.2017 09:00,0,0,0,0,6.2,0
01.03.2017 10:00,0,0,0,0,6.7,0
01.03.2017 11:00,0,0,0,0,7.2,0
01.03.2017 12:00,0,0,0,0,7.5,0
01.03.2017 13:00,0,0,0,0,7.6,0
01.03.2017 14:00,0,0,0,0,7.7,0
01.03.2017 15:00,0,0,0,0,7.6,0
01.03.2017 16:00,0,0,0,0,7.3,0
01.03.2017 17:00,53739.60872,53739.60872,53739.60872,53739.60872,7.2,214958.4349
01.03.2017 18:00,50314.42448,50314.42448,50314.42448,50314.42448,7,201257.6979
01.03.2017 19:00,49832.17708,49832.17708,49832.17708,49832.17708,6.8,199328.7083
01.03.2017 20:00,46431.63736,46431.63736,46431.63736,46431.63736,6.6,185726.5509
01.03.2017 21:00,41558.52604,41558.52604,41558.52604,41558.52604,6.3,166234.1058
01.03.2017 22:00,36702.26107,36702.26107,36702.26107,36702.26107,6.3,146809.0443
01.03.2017 23:00,27291.46908,27291.46908,27291.46908,27291.46908,5.8,109165.8764
02.03.2017 00:00,16223.03711,16223.03711,16223.03711,16223.03711,4.9,64892.14843
02.03.2017 01:00,15893.52132,15893.52132,15893.52132,15893.52132,4.2,63574.0853
02.03.2017 02:00,15763.93701,15763.93701,15763.93701,15763.93701,3.9,63055.74805
02.03.2017 03:00,15697.21582,15697.21582,15697.21582,15697.21582,3.6,62788.86328
02.03.2017 04:00,15694.51367,15694.51367,15694.51367,15694.51367,3.2,62778.05469
02.03.2017 05:00,15785.06462,15785.06462,15785.06462,15785.06462,3,63140.25846
02.03.2017 06:00,16903.28076,16903.28076,16903.28076,16903.28076,2.7,67613.12304
02.03.2017 07:00,1490.980306,1490.980306,1490.980306,1490.980306,2.8,5963.921224
02.03.2017 08:00,0,0,0,0,4.2,0
02.03.2017 09:00,0,0,0,0,5.7,0
02.03.2017 10:00,0,0,0,0,7.1,0
02.03.2017 11:00,0,0,0,0,7.8,0
02.03.2017 12:00,0,0,0,0,8.3,0
02.03.2017 13:00,0,0,0,0,8.4,0
02.03.2017 14:00,0,0,0,0,8.3,0
02.03.2017 15:00,0,0,0,0,7.6,0
02.03.2017 16:00,0,0,0,0,6.7,0
02.03.2017 17:00,28541.78972,28541.78972,28541.78972,28541.78972,6,114167.1589
02.03.2017 18:00,22742.75326,22742.75326,22742.75326,22742.75326,5.3,90971.01311
02.03.2017 19:00,22123.49837,22123.49837,22123.49837,22123.49837,4.6,88493.99349
02.03.2017 20:00,22001.22624,22001.22624,22001.22624,22001.22624,3.9,88004.90496
02.03.2017 21:00,22054.78548,22054.78548,22054.78548,22054.78548,3.2,88219.14192
02.03.2017 22:00,29057.71419,29057.71419,29057.71419,29057.71419,2.5,116230.8568
02.03.2017 23:00,21486.39225,21486.39225,21486.39225,21486.39225,1.9,85945.56901
03.03.2017 00:00,17095.22363,17095.22363,17095.22363,17095.22363,4.1,68380.89453
03.03.2017 01:00,16899.53548,16899.53548,16899.53548,16899.53548,3.3,67598.14192
03.03.2017 02:00,16864.68099,16864.68099,16864.68099,16864.68099,2.9,67458.72395
03.03.2017 03:00,16837.46452,16837.46452,16837.46452,16837.46452,2.4,67349.85808
03.03.2017 04:00,17320.77051,17320.77051,17320.77051,17320.77051,2.1,69283.08203
03.03.2017 05:00,19291.74121,19291.74121,19291.74121,19291.74121,1.8,77166.96485
03.03.2017 06:00,20655.14062,20655.14062,20655.14062,20655.14062,1.8,82620.5625
03.03.2017 07:00,1643.106771,1643.106771,1643.106771,1643.106771,2.8,6572.427083
03.03.2017 08:00,0,0,0,0,3.9,0
03.03.2017 09:00,0,0,0,0,5,0
03.03.2017 10:00,0,0,0,0,6,0
03.03.2017 11:00,0,0,0,0,6.7,0
03.03.2017 12:00,0,0,0,0,7.1,0
03.03.2017 13:00,0,0,0,0,7.4,0
03.03.2017 14:00,0,0,0,0,7.4,0
03.03.2017 15:00,0,0,0,0,6.9,0
03.03.2017 16:00,0,0,0,0,6.2,0
03.03.2017 17:00,34076.31152,34076.31152,34076.31152,34076.31152,5.4,136305.2461
03.03.2017 18:00,29941.44206,29941.44206,29941.44206,29941.44206,4.9,119765.7682
03.03.2017 19:00,28067.09505,28067.09505,28067.09505,28067.09505,4.4,112268.3802
03.03.2017 20:00,27026.39648,27026.39648,27026.39648,27026.39648,3.9,108105.5859
03.03.2017 21:00,26477.44173,26477.44173,26477.44173,26477.44173,3.4,105909.7669
03.03.2017 22:00,31543.49577,31543.49577,31543.49577,31543.49577,2.9,126173.9831
03.03.2017 23:00,22969.85482,22969.85482,22969.85482,22969.85482,2.7,91879.41928
04.03.2017 00:00,15244.69173,15244.69173,15244.69173,15244.69173,4.1,60978.76693
04.03.2017 01:00,15401.32959,15401.32959,15401.32959,15401.32959,3,61605.31837
04.03.2017 02:00,15726.64941,15726.64941,15726.64941,15726.64941,2.5,62906.59765
04.03.2017 03:00,15884.72054,15884.72054,15884.72054,15884.72054,1.9,63538.8822
04.03.2017 04:00,16269.86898,16269.86898,16269.86898,16269.86898,1.5,65079.4759
04.03.2017 05:00,18117.40397,18117.40397,18117.40397,18117.40397,1.5,72469.61589
04.03.2017 06:00,15456.49219,15456.49219,15456.49219,15456.49219,2.2,61825.96875
04.03.2017 07:00,1122.736084,1122.736084,1122.736084,1122.736084,2.9,4490.944336
04.03.2017 08:00,0,0,0,0,3.9,0
04.03.2017 09:00,0,0,0,0,5,0
04.03.2017 10:00,0,0,0,0,5.5,0
04.03.2017 11:00,0,0,0,0,5.5,0
04.03.2017 12:00,0,0,0,0,6.1,0
04.03.2017 13:00,0,0,0,0,6.7,0
04.03.2017 14:00,0,0,0,0,7.1,0
04.03.2017 15:00,0,0,0,0,6.6,0
04.03.2017 16:00,0,0,0,0,6,0
04.03.2017 17:00,31432.71484,31432.71484,31432.71484,31432.71484,5.3,125730.8594
04.03.2017 18:00,25481.34863,25481.34863,25481.34863,25481.34863,4.6,101925.3945
04.03.2017 19:00,24903.04297,24903.04297,24903.04297,24903.04297,4.5,99612.1722
04.03.2017 20:00,24014.08431,24014.08431,24014.08431,24014.08431,4.4,96056.33733
04.03.2017 21:00,23502.58171,23502.58171,23502.58171,23502.58171,4.3,94010.32683
04.03.2017 22:00,28463.95378,28463.95378,28463.95378,28463.95378,4.3,113855.8151
04.03.2017 23:00,20621.13509,20621.13509,20621.13509,20621.13509,4.6,82484.54037
05.03.2017 00:00,0,0,0,0,9.1,0
05.03.2017 01:00,985.1382244,985.1382244,985.1382244,985.1382244,8.9,3940.552898
05.03.2017 02:00,2178.163554,2178.163554,2178.163554,2178.163554,8.7,8712.654216
05.03.2017 03:00,3116.061239,3116.061239,3116.061239,3116.061239,8.5,12464.24496
05.03.2017 04:00,3696.702881,3696.702881,3696.702881,3696.702881,8.6,14786.81152
05.03.2017 05:00,465.2211204,465.2211204,465.2211204,465.2211204,10.1,1860.884482
05.03.2017 06:00,0,0,0,0,11.9,0
05.03.2017 07:00,0,0,0,0,13.9,0
05.03.2017 08:00,0,0,0,0,15.7,0
05.03.2017 09:00,0,0,0,0,17.3,0
05.03.2017 10:00,0,0,0,0,17.4,0
05.03.2017 11:00,0,0,0,0,17.3,0
05.03.2017 12:00,0,0,0,0,17,0
05.03.2017 13:00,0,0,0,0,16.8,0
05.03.2017 14:00,0,0,0,0,16.5,0
05.03.2017 15:00,0,0,0,0,16.1,0
05.03.2017 16:00,0,0,0,0,15.6,0
05.03.2017 17:00,0,0,0,0,14.9,0
05.03.2017 18:00,0,0,0,0,14,0
05.03.2017 19:00,0,0,0,0,13.3,0
05.03.2017 20:00,0,0,0,0,12.6,0
05.03.2017 21:00,0,0,0,0,11.9,0
05.03.2017 22:00,0,0,0,0,11.2,0
05.03.2017 23:00,0,0,0,0,10.8,0
06.03.2017 00:00,0,0,0,0,13.3,0
06.03.2017 01:00,0,0,0,0,13.1,0
06.03.2017 02:00,0,0,0,0,12.9,0
06.03.2017 03:00,0,0,0,0,12.9,0
06.03.2017 04:00,0,0,0,0,13.2,0
06.03.2017 05:00,0,0,0,0,13.5,0
06.03.2017 06:00,0,0,0,0,13.9,0
06.03.2017 07:00,0,0,0,0,14.5,0
06.03.2017 08:00,0,0,0,0,15,0
06.03.2017 09:00,0,0,0,0,15.5,0
06.03.2017 10:00,0,0,0,0,15.9,0
06.03.2017 11:00,0,0,0,0,16.2,0
06.03.2017 12:00,0,0,0,0,16.5,0
06.03.2017 13:00,0,0,0,0,16.6,0
06.03.2017 14:00,0,0,0,0,16.7,0
06.03.2017 15:00,0,0,0,0,16.6,0
06.03.2017 16:00,0,0,0,0,16.4,0
06.03.2017 17:00,0,0,0,0,16.2,0
06.03.2017 18:00,0,0,0,0,15.5,0
06.03.2017 19:00,0,0,0,0,15.5,0
06.03.2017 20:00,0,0,0,0,14.4,0
06.03.2017 21:00,0,0,0,0,13.3,0
06.03.2017 22:00,0,0,0,0,12.1,0
06.03.2017 23:00,0,0,0,0,10.8,0
07.03.2017 00:00,0,0,0,0,14.3,0
07.03.2017 01:00,0,0,0,0,14.1,0
07.03.2017 02:00,0,0,0,0,13.9,0
07.03.2017 03:00,0,0,0,0,13.9,0
07.03.2017 04:00,0,0,0,0,14.2,0
07.03.2017 05:00,0,0,0,0,14.8,0
07.03.2017 06:00,0,0,0,0,15.6,0
07.03.2017 07:00,0,0,0,0,16.6,0
07.03.2017 08:00,0,0,0,0,17.6,0
07.03.2017 09:00,0,0,0,0,18.5,0
07.03.2017 10:00,0,0,0,0,19.1,0
07.03.2017 11:00,0,0,0,0,19.7,0
07.03.2017 12:00,0,0,0,0,20,0
07.03.2017 13:00,0,0,0,0,20.2,0
07.03.2017 14:00,0,0,0,0,20.3,0
07.03.2017 15:00,0,0,0,0,20.3,0
07.03.2017 16:00,0,0,0,0,20.1,0
07.03.2017 17:00,0,0,0,0,19.7,0
07.03.2017 18:00,0,0,0,0,19.1,0
07.03.2017 19:00,0,0,0,0,18.4,0
07.03.2017 20:00,0,0,0,0,17,0
07.03.2017 21:00,0,0,0,0,15.6,0
07.03.2017 22:00,0,0,0,0,14.2,0
07.03.2017 23:00,0,0,0,0,13,0
08.03.2017 00:00,0,0,0,0,13.5,0
08.03.2017 01:00,0,0,0,0,13.2,0
08.03.2017 02:00,0,0,0,0,13,0
08.03.2017 03:00,0,0,0,0,12.4,0
08.03.2017 04:00,0,0,0,0,12.7,0
08.03.2017 05:00,0,0,0,0,13.4,0
08.03.2017 06:00,0,0,0,0,14.1,0
08.03.2017 07:00,0,0,0,0,14.5,0
08.03.2017 08:00,0,0,0,0,14.9,0
08.03.2017 09:00,0,0,0,0,14.7,0
08.03.2017 10:00,0,0,0,0,15.2,0
08.03.2017 11:00,0,0,0,0,15.9,0
08.03.2017 12:00,0,0,0,0,16.4,0
08.03.2017 13:00,0,0,0,0,16.9,0
08.03.2017 14:00,0,0,0,0,17.6,0
08.03.2017 15:00,0,0,0,0,17.9,0
08.03.2017 16:00,0,0,0,0,18.2,0
08.03.2017 17:00,0,0,0,0,18.1,0
08.03.2017 18:00,0,0,0,0,17.7,0
08.03.2017 19:00,0,0,0,0,17.1,0
08.03.2017 20:00,0,0,0,0,16.4,0
08.03.2017 21:00,0,0,0,0,15.6,0
08.03.2017 22:00,0,0,0,0,14.8,0
08.03.2017 23:00,0,0,0,0,14.2,0
09.03.2017 00:00,0,0,0,0,18.1,0
09.03.2017 01:00,0,0,0,0,18.1,0
09.03.2017 02:00,0,0,0,0,18.2,0
09.03.2017 03:00,0,0,0,0,18.1,0
09.03.2017 04:00,0,0,0,0,18.1,0
09.03.2017 05:00,0,0,0,0,18.1,0
09.03.2017 06:00,0,0,0,0,18.5,0
09.03.2017 07:00,0,0,0,0,19.2,0
09.03.2017 08:00,0,0,0,0,19.7,0
09.03.2017 09:00,0,0,0,0,20,0
09.03.2017 10:00,0,0,0,0,20.4,0
09.03.2017 11:00,0,0,0,0,20.8,0
09.03.2017 12:00,0,0,0,0,20.9,0
09.03.2017 13:00,0,0,0,0,21,0
09.03.2017 14:00,0,0,0,0,20.9,0
09.03.2017 15:00,0,0,0,0,20.8,0
09.03.2017 16:00,0,0,0,0,20.4,0
09.03.2017 17:00,0,0,0,0,20.2,0
09.03.2017 18:00,0,0,0,0,19.9,0
09.03.2017 19:00,0,0,0,0,19.6,0
09.03.2017 20:00,0,0,0,0,19.2,0
09.03.2017 21:00,0,0,0,0,18.8,0
09.03.2017 22:00,0,0,0,0,18.5,0
09.03.2017 23:00,0,0,0,0,18.2,0
10.03.2017 00:00,13604.3444,13604.3444,13604.3444,13604.3444,8.5,54417.3776
10.03.2017 01:00,12987.32894,12987.32894,12987.32894,12987.32894,8.3,51949.31576
10.03.2017 02:00,12558.23747,12558.23747,12558.23747,12558.23747,8.3,50232.94987
10.03.2017 03:00,12207.14242,12207.14242,12207.14242,12207.14242,8.2,48828.56966
10.03.2017 04:00,11927.25098,11927.25098,11927.25098,11927.25098,8.2,47709.0039
10.03.2017 05:00,11670.47363,11670.47363,11670.47363,11670.47363,8.2,46681.89453
10.03.2017 06:00,11399.04574,11399.04574,11399.04574,11399.04574,8.3,45596.18294
10.03.2017 07:00,933.6983232,933.6983232,933.6983232,933.6983232,8.6,3734.793293
10.03.2017 08:00,0,0,0,0,8.8,0
10.03.2017 09:00,0,0,0,0,9,0
10.03.2017 10:00,0,0,0,0,9.2,0
10.03.2017 11:00,0,0,0,0,9.4,0
10.03.2017 12:00,0,0,0,0,11.1,0
10.03.2017 13:00,0,0,0,0,12.3,0
10.03.2017 14:00,0,0,0,0,12.9,0
10.03.2017 15:00,0,0,0,0,13,0
10.03.2017 16:00,0,0,0,0,12.7,0
10.03.2017 17:00,20790.24121,20790.24121,20790.24121,20790.24121,12.2,83160.96485
10.03.2017 18:00,14258.77344,14258.77344,14258.77344,14258.77344,11.9,57035.09374
10.03.2017 19:00,12160.44352,12160.44352,12160.44352,12160.44352,11.7,48641.7741
10.03.2017 20:00,11552.52409,11552.52409,11552.52409,11552.52409,11.1,46210.09635
10.03.2017 21:00,11457.97786,11457.97786,11457.97786,11457.97786,11.1,45831.91146
10.03.2017 22:00,23420.71517,23420.71517,23420.71517,23420.71517,11,93682.86067
10.03.2017 23:00,15908.10889,15908.10889,15908.10889,15908.10889,10.6,63632.43555
11.03.2017 00:00,25604.49805,25604.49805,25604.49805,25604.49805,2.8,102417.9922
11.03.2017 01:00,26019.07812,26019.07812,26019.07812,26019.07812,2.4,104076.3125
11.03.2017 02:00,26446.89128,26446.89128,26446.89128,26446.89128,2.2,105787.5651
11.03.2017 03:00,26583.33268,26583.33268,26583.33268,26583.33268,2,106333.3307
11.03.2017 04:00,26781.28744,26781.28744,26781.28744,26781.28744,1.9,107125.1497
11.03.2017 05:00,26892.91048,26892.91048,26892.91048,26892.91048,1.7,107571.6419
11.03.2017 06:00,27065.66504,27065.66504,27065.66504,27065.66504,1.8,108262.6602
11.03.2017 07:00,2251.522787,2251.522787,2251.522787,2251.522787,2.1,9006.091147
11.03.2017 08:00,0,0,0,0,2.7,0
11.03.2017 09:00,0,0,0,0,2.7,0
11.03.2017 10:00,0,0,0,0,2.9,0
11.03.2017 11:00,0,0,0,0,3,0
11.03.2017 12:00,0,0,0,0,5,0
11.03.2017 13:00,0,0,0,0,6.1,0
11.03.2017 14:00,0,0,0,0,6.5,0
11.03.2017 15:00,0,0,0,0,6.2,0
11.03.2017 16:00,0,0,0,0,5.5,0
11.03.2017 17:00,53112.37044,53112.37044,53112.37044,53112.37044,5.2,212449.4818
11.03.2017 18:00,50964.60028,50964.60028,50964.60028,50964.60028,4.9,203858.4011
11.03.2017 19:00,49156.90168,49156.90168,49156.90168,49156.90168,4.6,196627.6067
11.03.2017 20:00,43931.37176,43931.37176,43931.37176,43931.37176,4.3,175725.487
11.03.2017 21:00,40515.58072,40515.58072,40515.58072,40515.58072,4,162062.3229
11.03.2017 22:00,37291.23307,37291.23307,37291.23307,37291.23307,3.7,149164.9323
11.03.2017 23:00,29132.50944,29132.50944,29132.50944,29132.50944,3.4,116530.0378
12.03.2017 00:00,41575.66668,41575.66668,41575.66668,41575.66668,2.4,166302.6667
12.03.2017 01:00,39284.35938,39284.35938,39284.35938,39284.35938,2.9,157137.4375
12.03.2017 02:00,37456.92643,37456.92643,37456.92643,37456.92643,3.2,149827.7057
12.03.2017 03:00,36014.75521,36014.75521,36014.75521,36014.75521,3.5,144059.0208
12.03.2017 04:00,34795.53711,34795.53711,34795.53711,34795.53711,3.7,139182.1484
12.03.2017 05:00,33767.81185,33767.81185,33767.81185,33767.81185,3.9,135071.2474
12.03.2017 06:00,32869.07357,32869.07357,32869.07357,32869.07357,4.1,131476.2943
12.03.2017 07:00,2693.512044,2693.512044,2693.512044,2693.512044,4.3,10774.04818
12.03.2017 08:00,0,0,0,0,5.4,0
12.03.2017 09:00,0,0,0,0,6.4,0
12.03.2017 10:00,0,0,0,0,7.2,0
12.03.2017 11:00,0,0,0,0,7.8,0
12.03.2017 12:00,0,0,0,0,8,0
12.03.2017 13:00,0,0,0,0,8.1,0
12.03.2017 14:00,0,0,0,0,7.9,0
12.03.2017 15:00,0,0,0,0,7.3,0
12.03.2017 16:00,0,0,0,0,7.3,0
12.03.2017 17:00,56311.31512,56311.31512,56311.31512,56311.31512,7.3,225245.2605
12.03.2017 18:00,53174.72656,53174.72656,53174.72656,53174.72656,7.3,212698.9062
12.03.2017 19:00,52055.70052,52055.70052,52055.70052,52055.70052,7.3,208222.8021
12.03.2017 20:00,51423.67904,51423.67904,51423.67904,51423.67904,7.3,205694.7162
12.03.2017 21:00,46790.3978,46790.3978,46790.3978,46790.3978,6.9,187161.5912
12.03.2017 22:00,37477.8073,37477.8073,37477.8073,37477.8073,7.2,149911.2292
12.03.2017 23:00,28347.07943,28347.07943,28347.07943,28347.07943,6.9,113388.3177
13.03.2017 00:00,26871.0332,26871.0332,26871.0332,26871.0332,1.7,107484.1328
13.03.2017 01:00,27475.26009,27475.26009,27475.26009,27475.26009,1.3,109901.0404
13.03.2017 02:00,27992.93457,27992.93457,27992.93457,27992.93457,1.1,111971.7383
13.03.2017 03:00,28238.99642,28238.99642,28238.99642,28238.99642,0.9,112955.9857
13.03.2017 04:00,28613.57715,28613.57715,28613.57715,28613.57715,0.7,114454.3086
13.03.2017 05:00,29036.21224,29036.21224,29036.21224,29036.21224,0.6,116144.849
13.03.2017 06:00,28557.11296,28557.11296,28557.11296,28557.11296,1,114228.4518
13.03.2017 07:00,2061.261719,2061.261719,2061.261719,2061.261719,3.1,8245.046875
13.03.2017 08:00,0,0,0,0,5,0
13.03.2017 09:00,0,0,0,0,6.9,0
13.03.2017 10:00,0,0,0,0,8.5,0
13.03.2017 11:00,0,0,0,0,9.8,0
13.03.2017 12:00,0,0,0,0,10.7,0
13.03.2017 13:00,0,0,0,0,11.2,0
13.03.2017 14:00,0,0,0,0,11.3,0
13.03.2017 15:00,0,0,0,0,10.9,0
13.03.2017 16:00,0,0,0,0,9.8,0
13.03.2017 17:00,25176.93555,25176.93555,25176.93555,25176.93555,8.4,100707.7422
13.03.2017 18:00,20388.75521,20388.75521,20388.75521,20388.75521,8,81555.02083
13.03.2017 19:00,17836.60514,17836.60514,17836.60514,17836.60514,7.6,71346.42058
13.03.2017 20:00,16039.33561,16039.33561,16039.33561,16039.33561,7.2,64157.34245
13.03.2017 21:00,14774.40885,14774.40885,14774.40885,14774.40885,6.7,59097.63541
13.03.2017 22:00,22161.58903,22161.58903,22161.58903,22161.58903,6.3,88646.35613
13.03.2017 23:00,14815.80452,14815.80452,14815.80452,14815.80452,6,59263.2181
14.03.2017 00:00,14175.17122,14175.17122,14175.17122,14175.17122,5.8,56700.6849
14.03.2017 01:00,13974.85059,13974.85059,13974.85059,13974.85059,5.5,55899.40235
14.03.2017 02:00,13918.41048,13918.41048,13918.41048,13918.41048,5.3,55673.64192
14.03.2017 03:00,13863.83138,13863.83138,13863.83138,13863.83138,5.2,55455.32552
14.03.2017 04:00,13851.73877,13851.73877,13851.73877,13851.73877,5.1,55406.95509
14.03.2017 05:00,13881.92838,13881.92838,13881.92838,13881.92838,5,55527.71354
14.03.2017 06:00,14485.04997,14485.04997,14485.04997,14485.04997,5,57940.19987
14.03.2017 07:00,1096.575114,1096.575114,1096.575114,1096.575114,6,4386.300456
14.03.2017 08:00,0,0,0,0,6.8,0
14.03.2017 09:00,0,0,0,0,7.6,0
14.03.2017 10:00,0,0,0,0,8.3,0
14.03.2017 11:00,0,0,0,0,8.6,0
14.03.2017 12:00,0,0,0,0,8.8,0
14.03.2017 13:00,0,0,0,0,8.3,0
14.03.2017 14:00,0,0,0,0,7.8,0
14.03.2017 15:00,0,0,0,0,7.3,0
14.03.2017 16:00,0,0,0,0,7.1,0
14.03.2017 17:00,41965.9974,41965.9974,41965.9974,41965.9974,6.7,167863.9896
14.03.2017 18:00,37512.37109,37512.37109,37512.37109,37512.37109,6.5,150049.4844
14.03.2017 19:00,32973.14714,32973.14714,32973.14714,32973.14714,6.2,131892.5885
14.03.2017 20:00,30352.68392,30352.68392,30352.68392,30352.68392,6.1,121410.7358
14.03.2017 21:00,28543.98014,28543.98014,28543.98014,28543.98014,5.9,114175.9206
14.03.2017 22:00,31879.77116,31879.77116,31879.77116,31879.77116,5.8,127519.0846
14.03.2017 23:00,22865.99479,22865.99479,22865.99479,22865.99479,5.6,91463.97917
15.03.2017 00:00,20809.61621,20809.61621,20809.61621,20809.61621,5.4,83238.46485
15.03.2017 01:00,19652.75684,19652.75684,19652.75684,19652.75684,5.1,78611.02734
15.03.2017 02:00,18838.00098,18838.00098,18838.00098,18838.00098,5,75352.0039
15.03.2017 03:00,19232.98014,19232.98014,19232.98014,19232.98014,4.9,76931.92058
15.03.2017 04:00,20031.48014,20031.48014,20031.48014,20031.48014,4.8,80125.92058
15.03.2017 05:00,20585.28646,20585.28646,20585.28646,20585.28646,4.8,82341.14584
15.03.2017 06:00,20413.45638,20413.45638,20413.45638,20413.45638,5.1,81653.82552
15.03.2017 07:00,1492.812175,1492.812175,1492.812175,1492.812175,6.6,5971.248699
15.03.2017 08:00,0,0,0,0,7.7,0
15.03.2017 09:00,0,0,0,0,9.1,0
15.03.2017 10:00,0,0,0,0,10,0
15.03.2017 11:00,0,0,0,0,10.7,0
15.03.2017 12:00,0,0,0,0,11.3,0
15.03.2017 13:00,0,0,0,0,11.7,0
15.03.2017 14:00,0,0,0,0,11.7,0
15.03.2017 15:00,0,0,0,0,11.3,0
15.03.2017 16:00,0,0,0,0,10.6,0
15.03.2017 17:00,32124.5625,32124.5625,32124.5625,32124.5625,9.7,128498.25
15.03.2017 18:00,25943.51595,25943.51595,25943.51595,25943.51595,9.4,103774.0638
15.03.2017 19:00,22742.39779,22742.39779,22742.39779,22742.39779,9.1,90969.59115
15.03.2017 20:00,21387.8929,21387.8929,21387.8929,21387.8929,8.9,85551.57162
15.03.2017 21:00,20262.96875,20262.96875,20262.96875,20262.96875,8.6,81051.87501
15.03.2017 22:00,25463.17871,25463.17871,25463.17871,25463.17871,8.3,101852.7148
15.03.2017 23:00,17802.9056,17802.9056,17802.9056,17802.9056,8.1,71211.6224
16.03.2017 00:00,16297.81038,16297.81038,16297.81038,16297.81038,7.7,65191.24154
16.03.2017 01:00,15473.07454,15473.07454,15473.07454,15473.07454,7.6,61892.29818
16.03.2017 02:00,14850.90804,14850.90804,14850.90804,14850.90804,7.4,59403.63216
16.03.2017 03:00,14361.23275,14361.23275,14361.23275,14361.23275,7.3,57444.93099
16.03.2017 04:00,13978.78418,13978.78418,13978.78418,13978.78418,7.2,55915.13672
16.03.2017 05:00,13680.10889,13680.10889,13680.10889,13680.10889,7.1,54720.43555
16.03.2017 06:00,13721.25293,13721.25293,13721.25293,13721.25293,7.4,54885.01171
16.03.2017 07:00,1017.157877,1017.157877,1017.157877,1017.157877,8.3,4068.631509
16.03.2017 08:00,0,0,0,0,9.2,0
16.03.2017 09:00,0,0,0,0,9.9,0
16.03.2017 10:00,0,0,0,0,10.6,0
16.03.2017 11:00,0,0,0,0,11.1,0
16.03.2017 12:00,0,0,0,0,11.4,0
16.03.2017 13:00,0,0,0,0,11.7,0
16.03.2017 14:00,0,0,0,0,11.7,0
16.03.2017 15:00,0,0,0,0,11.5,0
16.03.2017 16:00,0,0,0,0,11.1,0
16.03.2017 17:00,32207.05176,32207.05176,32207.05176,32207.05176,10.4,128828.207
16.03.2017 18:00,26447.99382,26447.99382,26447.99382,26447.99382,10.4,105791.9753
16.03.2017 19:00,23486.72591,23486.72591,23486.72591,23486.72591,10.3,93946.90365
